Hero Pool,Map1,Map2,Distance
hero pool 2 - 2020,Rialto,Hanamura,1.0971154843542053
hero pool 2 - 2020,Rialto,Hollywood,0.8241111216721396
hero pool 2 - 2020,Rialto,Ilios,1.13459656334527
hero pool 2 - 2020,Rialto,Nepal,0.7456128314846093
hero pool 2 - 2020,Rialto,Numbani,0.6951846815088686
hero pool 2 - 2020,Rialto,Oasis,0.8493246079094066
hero pool 2 - 2020,Rialto,Paris,1.0704477074796435
hero pool 2 - 2020,Rialto,Route 66,1.190167950746406
hero pool 2 - 2020,Rialto,Volskaya Industries,0.5969427602265368
hero pool 2 - 2020,Route 66,Busan,0.8382905209381567
hero pool 2 - 2020,Route 66,Dorado,1.1422958632024665
hero pool 2 - 2020,Route 66,Eichenwalde,0.7467018591942133
hero pool 2 - 2020,Route 66,Hanamura,0.7471756401968086
hero pool 2 - 2020,Route 66,Hollywood,0.9290370553349088
hero pool 2 - 2020,Route 66,Ilios,1.6343110320092153
hero pool 2 - 2020,Route 66,Nepal,1.357077736064709
hero pool 2 - 2020,Route 66,Numbani,1.6502355881631598
hero pool 2 - 2020,Route 66,Oasis,1.579706857501629
hero pool 2 - 2020,Route 66,Paris,1.3012792671959326
hero pool 2 - 2020,Route 66,Rialto,1.190167950746406
hero pool 2 - 2020,Route 66,Volskaya Industries,0.7003582771098209
hero pool 2 - 2020,Volskaya Industries,Busan,0.4170527073627184
hero pool 2 - 2020,Volskaya Industries,Dorado,1.2285278127018735
hero pool 2 - 2020,Volskaya Industries,Eichenwalde,0.8235944792056894
hero pool 2 - 2020,Volskaya Industries,Hanamura,0.8849436330114024
hero pool 2 - 2020,Volskaya Industries,Hollywood,0.497143123075083
hero pool 2 - 2020,Volskaya Industries,Ilios,1.2370689446911396
hero pool 2 - 2020,Volskaya Industries,Nepal,0.9174067484825119
hero pool 2 - 2020,Volskaya Industries,Numbani,1.0962802463022305
hero pool 2 - 2020,Volskaya Industries,Oasis,1.1390539167941012
hero pool 2 - 2020,Volskaya Industries,Paris,1.1086823455208386
hero pool 2 - 2020,Volskaya Industries,Rialto,0.5969427602265368
hero pool 2 - 2020,Volskaya Industries,Route 66,0.7003582771098209
hero pool 3 - 2020,Busan,Dorado,0.6716764031949756
hero pool 3 - 2020,Busan,Eichenwalde,0.5795016703177518
hero pool 3 - 2020,Busan,Hanamura,0.8692893856776462
hero pool 3 - 2020,Busan,Hollywood,1.2719544238556701
hero pool 3 - 2020,Busan,Ilios,0.6496429258372786
hero pool 3 - 2020,Busan,Lijiang Tower,0.9903689829153287
hero pool 3 - 2020,Busan,Nepal,1.0196918218538202
hero pool 3 - 2020,Busan,Numbani,0.730385228274632
hero pool 3 - 2020,Busan,Oasis,0.7293973175042441
hero pool 3 - 2020,Busan,Paris,0.6518243961544551
hero pool 3 - 2020,Busan,Rialto,0.899122888770952
hero pool 3 - 2020,Busan,Route 66,0.47232168137212716
hero pool 3 - 2020,Busan,Volskaya Industries,0.3870950269158324
hero pool 3 - 2020,Dorado,Busan,0.6716764031949756
hero pool 3 - 2020,Dorado,Eichenwalde,0.32435234973048943
hero pool 3 - 2020,Dorado,Hanamura,0.9504492153587569
hero pool 3 - 2020,Dorado,Hollywood,1.179705962514497
hero pool 3 - 2020,Dorado,Ilios,0.7308208894246703
hero pool 3 - 2020,Dorado,Lijiang Tower,0.9481543296497866
hero pool 3 - 2020,Dorado,Nepal,0.4744171880651356
hero pool 3 - 2020,Dorado,Numbani,0.8759591581401119
hero pool 3 - 2020,Dorado,Oasis,0.23355869917180871
hero pool 3 - 2020,Dorado,Paris,0.32333764598477815
hero pool 3 - 2020,Dorado,Rialto,0.7542404186541614
hero pool 3 - 2020,Dorado,Route 66,0.6180409611198903
hero pool 3 - 2020,Dorado,Volskaya Industries,0.5160976609759715
hero pool 3 - 2020,Eichenwalde,Busan,0.5795016703177518
hero pool 3 - 2020,Eichenwalde,Dorado,0.32435234973048943
hero pool 3 - 2020,Eichenwalde,Hanamura,0.9273580614995179
hero pool 3 - 2020,Eichenwalde,Hollywood,1.1350434602798478
hero pool 3 - 2020,Eichenwalde,Ilios,0.820771610255783
hero pool 3 - 2020,Eichenwalde,Lijiang Tower,0.8259770996395686
hero pool 3 - 2020,Eichenwalde,Nepal,0.6522930125727778
hero pool 3 - 2020,Eichenwalde,Numbani,0.9790836129751997
hero pool 3 - 2020,Eichenwalde,Oasis,0.2643540974145175
hero pool 3 - 2020,Eichenwalde,Paris,0.33426165913471173
hero pool 3 - 2020,Eichenwalde,Rialto,0.8340275110420831
hero pool 3 - 2020,Eichenwalde,Route 66,0.43940681003547516
hero pool 3 - 2020,Eichenwalde,Volskaya Industries,0.32196534781164166
hero pool 3 - 2020,Hanamura,Busan,0.8692893856776462
hero pool 3 - 2020,Hanamura,Dorado,0.9504492153587569
hero pool 3 - 2020,Hanamura,Eichenwalde,0.9273580614995179
hero pool 3 - 2020,Hanamura,Hollywood,1.2718921847778517
hero pool 3 - 2020,Hanamura,Ilios,0.9673232131014728
hero pool 3 - 2020,Hanamura,Lijiang Tower,1.090211485331405
hero pool 3 - 2020,Hanamura,Nepal,1.013945674773904
hero pool 3 - 2020,Hanamura,Numbani,0.910186860075793
hero pool 3 - 2020,Hanamura,Oasis,0.9883409130526731
hero pool 3 - 2020,Hanamura,Paris,0.8787834077205483
hero pool 3 - 2020,Hanamura,Rialto,0.8419508708583199
hero pool 3 - 2020,Hanamura,Route 66,0.6456538638097691
hero pool 3 - 2020,Hanamura,Volskaya Industries,0.7283426435602955
hero pool 3 - 2020,Hollywood,Busan,1.2719544238556701
hero pool 3 - 2020,Hollywood,Dorado,1.179705962514497
hero pool 3 - 2020,Hollywood,Eichenwalde,1.1350434602798478
hero pool 3 - 2020,Hollywood,Hanamura,1.2718921847778517
hero pool 3 - 2020,Hollywood,Ilios,1.4657086971704556
hero pool 3 - 2020,Hollywood,Lijiang Tower,0.40820292400176084
hero pool 3 - 2020,Hollywood,Nepal,1.0291453334964127
hero pool 3 - 2020,Hollywood,Numbani,1.496906427065591
hero pool 3 - 2020,Hollywood,Oasis,1.1147095389107273
hero pool 3 - 2020,Hollywood,Paris,0.9638545835799175
hero pool 3 - 2020,Hollywood,Rialto,1.3543700554455678
hero pool 3 - 2020,Hollywood,Route 66,1.0865381464396013
hero pool 3 - 2020,Hollywood,Volskaya Industries,1.1467777151889371
hero pool 3 - 2020,Ilios,Busan,0.6496429258372786
hero pool 3 - 2020,Ilios,Dorado,0.7308208894246703
hero pool 3 - 2020,Ilios,Eichenwalde,0.820771610255783
hero pool 3 - 2020,Ilios,Hanamura,0.9673232131014728
hero pool 3 - 2020,Ilios,Hollywood,1.4657086971704556
hero pool 3 - 2020,Ilios,Lijiang Tower,1.30550679442488
hero pool 3 - 2020,Ilios,Nepal,0.9679243904802769
hero pool 3 - 2020,Ilios,Numbani,0.46191949696912116
hero pool 3 - 2020,Ilios,Oasis,0.8046223044917032
hero pool 3 - 2020,Ilios,Paris,0.8097035260962989
hero pool 3 - 2020,Ilios,Rialto,0.7093215606129958
hero pool 3 - 2020,Ilios,Route 66,0.8647925222352693
hero pool 3 - 2020,Ilios,Volskaya Industries,0.7048321182528761
hero pool 3 - 2020,Lijiang Tower,Busan,0.9903689829153287
hero pool 3 - 2020,Lijiang Tower,Dorado,0.9481543296497866
hero pool 3 - 2020,Lijiang Tower,Eichenwalde,0.8259770996395686
hero pool 3 - 2020,Lijiang Tower,Hanamura,1.090211485331405
hero pool 3 - 2020,Lijiang Tower,Hollywood,0.40820292400176084
hero pool 3 - 2020,Lijiang Tower,Ilios,1.30550679442488
hero pool 3 - 2020,Lijiang Tower,Nepal,0.9213058731083669
hero pool 3 - 2020,Lijiang Tower,Numbani,1.3433706268738332
hero pool 3 - 2020,Lijiang Tower,Oasis,0.88213170226935
hero pool 3 - 2020,Lijiang Tower,Paris,0.7361937575467686
hero pool 3 - 2020,Lijiang Tower,Rialto,1.2127847243958918
hero pool 3 - 2020,Lijiang Tower,Route 66,0.7662447606166125
hero pool 3 - 2020,Lijiang Tower,Volskaya Industries,0.8417446424692504
hero pool 3 - 2020,Nepal,Busan,1.0196918218538202
hero pool 3 - 2020,Nepal,Dorado,0.4744171880651356
hero pool 3 - 2020,Nepal,Eichenwalde,0.6522930125727778
hero pool 3 - 2020,Nepal,Hanamura,1.013945674773904
hero pool 3 - 2020,Nepal,Hollywood,1.0291453334964127
hero pool 3 - 2020,Nepal,Ilios,0.9679243904802769
hero pool 3 - 2020,Nepal,Lijiang Tower,0.9213058731083669
hero pool 3 - 2020,Nepal,Numbani,1.1315643015900374
hero pool 3 - 2020,Nepal,Oasis,0.46036165493771786
hero pool 3 - 2020,Nepal,Paris,0.45008565481460855
hero pool 3 - 2020,Nepal,Rialto,0.8355049986498898
hero pool 3 - 2020,Nepal,Route 66,0.8465562838605981
hero pool 3 - 2020,Nepal,Volskaya Industries,0.8015911508753532
hero pool 3 - 2020,Numbani,Busan,0.730385228274632
hero pool 3 - 2020,Numbani,Dorado,0.8759591581401119
hero pool 3 - 2020,Numbani,Eichenwalde,0.9790836129751997
hero pool 3 - 2020,Numbani,Hanamura,0.910186860075793
hero pool 3 - 2020,Numbani,Hollywood,1.496906427065591
hero pool 3 - 2020,Numbani,Ilios,0.46191949696912116
hero pool 3 - 2020,Numbani,Lijiang Tower,1.3433706268738332
hero pool 3 - 2020,Numbani,Nepal,1.1315643015900374
hero pool 3 - 2020,Numbani,Oasis,1.0110231157442697
hero pool 3 - 2020,Numbani,Paris,0.9814284851446545
hero pool 3 - 2020,Numbani,Rialto,0.8573787209220214
hero pool 3 - 2020,Numbani,Route 66,0.9154001943154162
hero pool 3 - 2020,Numbani,Volskaya Industries,0.8496774835518383
hero pool 3 - 2020,Oasis,Busan,0.7293973175042441
hero pool 3 - 2020,Oasis,Dorado,0.23355869917180871
hero pool 3 - 2020,Oasis,Eichenwalde,0.2643540974145175
hero pool 3 - 2020,Oasis,Hanamura,0.9883409130526731
hero pool 3 - 2020,Oasis,Hollywood,1.1147095389107273
hero pool 3 - 2020,Oasis,Ilios,0.8046223044917032
hero pool 3 - 2020,Oasis,Lijiang Tower,0.88213170226935
hero pool 3 - 2020,Oasis,Nepal,0.46036165493771786
hero pool 3 - 2020,Oasis,Numbani,1.0110231157442697
hero pool 3 - 2020,Oasis,Paris,0.26471672399313445
hero pool 3 - 2020,Oasis,Rialto,0.7888691576274175
hero pool 3 - 2020,Oasis,Route 66,0.6164888414839377
hero pool 3 - 2020,Oasis,Volskaya Industries,0.492048873629196
hero pool 3 - 2020,Paris,Busan,0.6518243961544551
hero pool 3 - 2020,Paris,Dorado,0.32333764598477815
hero pool 3 - 2020,Paris,Eichenwalde,0.33426165913471173
hero pool 3 - 2020,Paris,Hanamura,0.8787834077205483
hero pool 3 - 2020,Paris,Hollywood,0.9638545835799175
hero pool 3 - 2020,Paris,Ilios,0.8097035260962989
hero pool 3 - 2020,Paris,Lijiang Tower,0.7361937575467686
hero pool 3 - 2020,Paris,Nepal,0.45008565481460855
hero pool 3 - 2020,Paris,Numbani,0.9814284851446545
hero pool 3 - 2020,Paris,Oasis,0.26471672399313445
hero pool 3 - 2020,Paris,Rialto,0.7179573915863564
hero pool 3 - 2020,Paris,Route 66,0.5255299414129811
hero pool 3 - 2020,Paris,Volskaya Industries,0.4517731432114358
hero pool 3 - 2020,Rialto,Busan,0.899122888770952
hero pool 3 - 2020,Rialto,Dorado,0.7542404186541614
hero pool 3 - 2020,Rialto,Eichenwalde,0.8340275110420831
hero pool 3 - 2020,Rialto,Hanamura,0.8419508708583199
hero pool 3 - 2020,Rialto,Hollywood,1.3543700554455678
hero pool 3 - 2020,Rialto,Ilios,0.7093215606129958
hero pool 3 - 2020,Rialto,Lijiang Tower,1.2127847243958918
hero pool 3 - 2020,Rialto,Nepal,0.8355049986498898
hero pool 3 - 2020,Rialto,Numbani,0.8573787209220214
hero pool 3 - 2020,Rialto,Oasis,0.7888691576274175
hero pool 3 - 2020,Rialto,Paris,0.7179573915863564
hero pool 3 - 2020,Rialto,Route 66,0.8565772611266946
hero pool 3 - 2020,Rialto,Volskaya Industries,0.7739276338014752
hero pool 3 - 2020,Route 66,Busan,0.47232168137212716
hero pool 3 - 2020,Route 66,Dorado,0.6180409611198903
hero pool 3 - 2020,Route 66,Eichenwalde,0.43940681003547516
hero pool 3 - 2020,Route 66,Hanamura,0.6456538638097691
hero pool 3 - 2020,Route 66,Hollywood,1.0865381464396013
hero pool 3 - 2020,Route 66,Ilios,0.8647925222352693
hero pool 3 - 2020,Route 66,Lijiang Tower,0.7662447606166125
hero pool 3 - 2020,Route 66,Nepal,0.8465562838605981
hero pool 3 - 2020,Route 66,Numbani,0.9154001943154162
hero pool 3 - 2020,Route 66,Oasis,0.6164888414839377
hero pool 3 - 2020,Route 66,Paris,0.5255299414129811
hero pool 3 - 2020,Route 66,Rialto,0.8565772611266946
hero pool 3 - 2020,Route 66,Volskaya Industries,0.2514092917638839
hero pool 3 - 2020,Volskaya Industries,Busan,0.3870950269158324
hero pool 3 - 2020,Volskaya Industries,Dorado,0.5160976609759715
hero pool 3 - 2020,Volskaya Industries,Eichenwalde,0.32196534781164166
hero pool 3 - 2020,Volskaya Industries,Hanamura,0.7283426435602955
hero pool 3 - 2020,Volskaya Industries,Hollywood,1.1467777151889371
hero pool 3 - 2020,Volskaya Industries,Ilios,0.7048321182528761
hero pool 3 - 2020,Volskaya Industries,Lijiang Tower,0.8417446424692504
hero pool 3 - 2020,Volskaya Industries,Nepal,0.8015911508753532
hero pool 3 - 2020,Volskaya Industries,Numbani,0.8496774835518383
hero pool 3 - 2020,Volskaya Industries,Oasis,0.492048873629196
hero pool 3 - 2020,Volskaya Industries,Paris,0.4517731432114358
hero pool 3 - 2020,Volskaya Industries,Rialto,0.7739276338014752
hero pool 3 - 2020,Volskaya Industries,Route 66,0.2514092917638839
hero pool 4 - 2020,Busan,Dorado,1.302305604441249
hero pool 4 - 2020,Busan,Eichenwalde,0.743667534103605
hero pool 4 - 2020,Busan,Hanamura,0.89136076443785
hero pool 4 - 2020,Busan,Hollywood,1.0814673871009806
hero pool 4 - 2020,Busan,Ilios,0.5716456575128309
hero pool 4 - 2020,Busan,Lijiang Tower,1.135162122567003
hero pool 4 - 2020,Busan,Nepal,1.0041579113852395
hero pool 4 - 2020,Busan,Numbani,1.3470437337604027
hero pool 4 - 2020,Busan,Oasis,0.9960304918708363
hero pool 4 - 2020,Busan,Paris,0.7313284386532469
hero pool 4 - 2020,Busan,Rialto,1.6539822700723381
hero pool 4 - 2020,Busan,Route 66,1.7640752595787965
hero pool 4 - 2020,Busan,Volskaya Industries,0.8667102225133059
hero pool 4 - 2020,Dorado,Busan,1.302305604441249
hero pool 4 - 2020,Dorado,Eichenwalde,1.0500193661968638
hero pool 4 - 2020,Dorado,Hanamura,1.1695140937042245
hero pool 4 - 2020,Dorado,Hollywood,0.42165065825075143
hero pool 4 - 2020,Dorado,Ilios,1.2018617481820488
hero pool 4 - 2020,Dorado,Lijiang Tower,1.49665425490602
hero pool 4 - 2020,Dorado,Nepal,1.134688420910289
hero pool 4 - 2020,Dorado,Numbani,0.4833965076287484
hero pool 4 - 2020,Dorado,Oasis,1.3770844919088816
hero pool 4 - 2020,Dorado,Paris,0.7857399427506144
hero pool 4 - 2020,Dorado,Rialto,0.6728611486399009
hero pool 4 - 2020,Dorado,Route 66,0.7576405707029843
hero pool 4 - 2020,Dorado,Volskaya Industries,0.9462119083535785
hero pool 4 - 2020,Eichenwalde,Busan,0.743667534103605
hero pool 4 - 2020,Eichenwalde,Dorado,1.0500193661968638
hero pool 4 - 2020,Eichenwalde,Hanamura,0.5910765584476951
hero pool 4 - 2020,Eichenwalde,Hollywood,0.7217809128851013
hero pool 4 - 2020,Eichenwalde,Ilios,0.8047434715540592
hero pool 4 - 2020,Eichenwalde,Lijiang Tower,1.441427320090663
hero pool 4 - 2020,Eichenwalde,Nepal,0.8462476087371599
hero pool 4 - 2020,Eichenwalde,Numbani,0.9878093171066843
hero pool 4 - 2020,Eichenwalde,Oasis,1.458596804273956
hero pool 4 - 2020,Eichenwalde,Paris,0.7735776710408762
hero pool 4 - 2020,Eichenwalde,Rialto,1.3191970260059895
hero pool 4 - 2020,Eichenwalde,Route 66,1.29796631195894
hero pool 4 - 2020,Eichenwalde,Volskaya Industries,0.3395845742207137
hero pool 4 - 2020,Hanamura,Busan,0.89136076443785
hero pool 4 - 2020,Hanamura,Dorado,1.1695140937042245
hero pool 4 - 2020,Hanamura,Eichenwalde,0.5910765584476951
hero pool 4 - 2020,Hanamura,Hollywood,0.9481975571054149
hero pool 4 - 2020,Hanamura,Ilios,0.7379635499320985
hero pool 4 - 2020,Hanamura,Lijiang Tower,1.3847123712714797
hero pool 4 - 2020,Hanamura,Nepal,0.7345769915415249
hero pool 4 - 2020,Hanamura,Numbani,1.0973740264189742
hero pool 4 - 2020,Hanamura,Oasis,1.493915865686258
hero pool 4 - 2020,Hanamura,Paris,1.0043674464497154
hero pool 4 - 2020,Hanamura,Rialto,1.373866028877638
hero pool 4 - 2020,Hanamura,Route 66,1.4265005868753344
hero pool 4 - 2020,Hanamura,Volskaya Industries,0.49988108489214483
hero pool 4 - 2020,Hollywood,Busan,1.0814673871009806
hero pool 4 - 2020,Hollywood,Dorado,0.42165065825075143
hero pool 4 - 2020,Hollywood,Eichenwalde,0.7217809128851013
hero pool 4 - 2020,Hollywood,Hanamura,0.9481975571054149
hero pool 4 - 2020,Hollywood,Ilios,1.0804282865771877
hero pool 4 - 2020,Hollywood,Lijiang Tower,1.5020027194115564
hero pool 4 - 2020,Hollywood,Nepal,0.9926017257224262
hero pool 4 - 2020,Hollywood,Numbani,0.4919006190469043
hero pool 4 - 2020,Hollywood,Oasis,1.4275869286918712
hero pool 4 - 2020,Hollywood,Paris,0.6406952852043146
hero pool 4 - 2020,Hollywood,Rialto,0.7360087907804271
hero pool 4 - 2020,Hollywood,Route 66,0.727530044233967
hero pool 4 - 2020,Hollywood,Volskaya Industries,0.6515682537199213
hero pool 4 - 2020,Ilios,Busan,0.5716456575128309
hero pool 4 - 2020,Ilios,Dorado,1.2018617481820488
hero pool 4 - 2020,Ilios,Eichenwalde,0.8047434715540592
hero pool 4 - 2020,Ilios,Hanamura,0.7379635499320985
hero pool 4 - 2020,Ilios,Hollywood,1.0804282865771877
hero pool 4 - 2020,Ilios,Lijiang Tower,0.9908793225089807
hero pool 4 - 2020,Ilios,Nepal,0.7775664587288313
hero pool 4 - 2020,Ilios,Numbani,1.2481717763648028
hero pool 4 - 2020,Ilios,Oasis,0.9632050444020186
hero pool 4 - 2020,Ilios,Paris,0.8036951743399948
hero pool 4 - 2020,Ilios,Rialto,1.601307822536316
hero pool 4 - 2020,Ilios,Route 66,1.7184730275532842
hero pool 4 - 2020,Ilios,Volskaya Industries,0.8566352957569778
hero pool 4 - 2020,Lijiang Tower,Busan,1.135162122567003
hero pool 4 - 2020,Lijiang Tower,Dorado,1.49665425490602
hero pool 4 - 2020,Lijiang Tower,Eichenwalde,1.441427320090663
hero pool 4 - 2020,Lijiang Tower,Hanamura,1.3847123712714797
hero pool 4 - 2020,Lijiang Tower,Hollywood,1.5020027194115564
hero pool 4 - 2020,Lijiang Tower,Ilios,0.9908793225089807
hero pool 4 - 2020,Lijiang Tower,Nepal,1.4095447573216566
hero pool 4 - 2020,Lijiang Tower,Numbani,1.5176978188447412
hero pool 4 - 2020,Lijiang Tower,Oasis,0.8416709568076461
hero pool 4 - 2020,Lijiang Tower,Paris,1.0405742782375167
hero pool 4 - 2020,Lijiang Tower,Rialto,2.0203321148561137
hero pool 4 - 2020,Lijiang Tower,Route 66,2.0673352530282565
hero pool 4 - 2020,Lijiang Tower,Volskaya Industries,1.4829769232886625
hero pool 4 - 2020,Nepal,Busan,1.0041579113852395
hero pool 4 - 2020,Nepal,Dorado,1.134688420910289
hero pool 4 - 2020,Nepal,Eichenwalde,0.8462476087371599
hero pool 4 - 2020,Nepal,Hanamura,0.7345769915415249
hero pool 4 - 2020,Nepal,Hollywood,0.9926017257224262
hero pool 4 - 2020,Nepal,Ilios,0.7775664587288313
hero pool 4 - 2020,Nepal,Lijiang Tower,1.4095447573216566
hero pool 4 - 2020,Nepal,Numbani,1.240846485384913
hero pool 4 - 2020,Nepal,Oasis,1.5063983945945976
hero pool 4 - 2020,Nepal,Paris,1.0818054215783233
hero pool 4 - 2020,Nepal,Rialto,1.334793190546013
hero pool 4 - 2020,Nepal,Route 66,1.4331469171004931
hero pool 4 - 2020,Nepal,Volskaya Industries,0.7105942156727036
hero pool 4 - 2020,Numbani,Busan,1.3470437337604027
hero pool 4 - 2020,Numbani,Dorado,0.4833965076287484
hero pool 4 - 2020,Numbani,Eichenwalde,0.9878093171066843
hero pool 4 - 2020,Numbani,Hanamura,1.0973740264189742
hero pool 4 - 2020,Numbani,Hollywood,0.4919006190469043
hero pool 4 - 2020,Numbani,Ilios,1.2481717763648028
hero pool 4 - 2020,Numbani,Lijiang Tower,1.5176978188447412
hero pool 4 - 2020,Numbani,Nepal,1.240846485384913
hero pool 4 - 2020,Numbani,Oasis,1.4625905319807901
hero pool 4 - 2020,Numbani,Paris,0.8477259376867534
hero pool 4 - 2020,Numbani,Rialto,0.858721544367385
hero pool 4 - 2020,Numbani,Route 66,0.7332151024813638
hero pool 4 - 2020,Numbani,Volskaya Industries,0.9329784398752546
hero pool 4 - 2020,Oasis,Busan,0.9960304918708363
hero pool 4 - 2020,Oasis,Dorado,1.3770844919088816
hero pool 4 - 2020,Oasis,Eichenwalde,1.458596804273956
hero pool 4 - 2020,Oasis,Hanamura,1.493915865686258
hero pool 4 - 2020,Oasis,Hollywood,1.4275869286918712
hero pool 4 - 2020,Oasis,Ilios,0.9632050444020186
hero pool 4 - 2020,Oasis,Lijiang Tower,0.8416709568076461
hero pool 4 - 2020,Oasis,Nepal,1.5063983945945976
hero pool 4 - 2020,Oasis,Numbani,1.4625905319807901
hero pool 4 - 2020,Oasis,Paris,0.9454459974545669
hero pool 4 - 2020,Oasis,Rialto,1.9117913822751273
hero pool 4 - 2020,Oasis,Route 66,2.0505358175322157
hero pool 4 - 2020,Oasis,Volskaya Industries,1.5232333934393383
hero pool 4 - 2020,Paris,Busan,0.7313284386532469
hero pool 4 - 2020,Paris,Dorado,0.7857399427506144
hero pool 4 - 2020,Paris,Eichenwalde,0.7735776710408762
hero pool 4 - 2020,Paris,Hanamura,1.0043674464497154
hero pool 4 - 2020,Paris,Hollywood,0.6406952852043146
hero pool 4 - 2020,Paris,Ilios,0.8036951743399948
hero pool 4 - 2020,Paris,Lijiang Tower,1.0405742782375167
hero pool 4 - 2020,Paris,Nepal,1.0818054215783233
hero pool 4 - 2020,Paris,Numbani,0.8477259376867534
hero pool 4 - 2020,Paris,Oasis,0.9454459974545669
hero pool 4 - 2020,Paris,Rialto,1.2793892301420953
hero pool 4 - 2020,Paris,Route 66,1.3186259343744213
hero pool 4 - 2020,Paris,Volskaya Industries,0.8297724244316823
hero pool 4 - 2020,Rialto,Busan,1.6539822700723381
hero pool 4 - 2020,Rialto,Dorado,0.6728611486399009
hero pool 4 - 2020,Rialto,Eichenwalde,1.3191970260059895
hero pool 4 - 2020,Rialto,Hanamura,1.373866028877638
hero pool 4 - 2020,Rialto,Hollywood,0.7360087907804271
hero pool 4 - 2020,Rialto,Ilios,1.601307822536316
hero pool 4 - 2020,Rialto,Lijiang Tower,2.0203321148561137
hero pool 4 - 2020,Rialto,Nepal,1.334793190546013
hero pool 4 - 2020,Rialto,Numbani,0.858721544367385
hero pool 4 - 2020,Rialto,Oasis,1.9117913822751273
