match_id,game_number,map_name,map_winner,match_date,team_one_name,team_two_name,team_one_score,team_two_score,season
21493,1,Lijiang Tower,Paris Eternal,2019/08/17,Paris Eternal,Shanghai Dragons,66.66666666666666,64.66666666666666,2019
21494,1,Ilios,New York Excelsior,2019/08/24,Boston Uprising,New York Excelsior,68.66666666666666,97.66666666666666,2019
21501,1,Lijiang Tower,Philadelphia Fusion,2019/08/04,Philadelphia Fusion,Toronto Defiant,66.66666666666666,63.666666666666664,2019
21501,5,Busan,Philadelphia Fusion,2019/08/04,Philadelphia Fusion,Toronto Defiant,66.66666666666666,66.0,2019
21502,1,Ilios,San Francisco Shock,2019/08/11,San Francisco Shock,Dallas Fuel,66.66666666666666,23.0,2019
21503,1,Busan,Los Angeles Valiant,2019/08/17,Los Angeles Valiant,Boston Uprising,66.66666666666666,56.666666666666664,2019
21504,1,Busan,Atlanta Reign,2019/08/18,London Spitfire,Atlanta Reign,33.0,66.66666666666666,2019
21511,1,Ilios,New York Excelsior,2019/08/10,Hangzhou Spark,New York Excelsior,15.333333333333332,66.66666666666666,2019
21511,5,Lijiang Tower,New York Excelsior,2019/08/10,Hangzhou Spark,New York Excelsior,57.33333333333333,66.66666666666666,2019
21512,1,Ilios,Guangzhou Charge,2019/08/19,Dallas Fuel,Guangzhou Charge,66.33333333333333,78.66666666666666,2019
21513,1,Ilios,Vancouver Titans,2019/08/25,New York Excelsior,Vancouver Titans,40.33333333333333,66.66666666666666,2019
21513,5,Lijiang Tower,Vancouver Titans,2019/08/26,New York Excelsior,Vancouver Titans,45.99999999999999,99.66666666666666,2019
21514,1,Busan,Hangzhou Spark,2019/08/25,Hangzhou Spark,Shanghai Dragons,66.66666666666666,57.666666666666664,2019
21515,1,Lijiang Tower,San Francisco Shock,2019/08/26,San Francisco Shock,Los Angeles Valiant,66.66666666666666,49.0,2019
21521,1,Lijiang Tower,Vancouver Titans,2019/08/25,San Francisco Shock,Vancouver Titans,36.0,67.0,2019
21521,5,Busan,San Francisco Shock,2019/08/25,San Francisco Shock,Vancouver Titans,66.66666666666666,14.333333333333332,2019
30151,1,Lijiang Tower,Vancouver Titans,2019/09/05,Seoul Dynasty,Vancouver Titans,57.33333333333333,81.99999999999999,2019
30151,5,Busan,Vancouver Titans,2019/09/06,Seoul Dynasty,Vancouver Titans,43.33333333333333,99.66666666666666,2019
30152,1,Busan,Hangzhou Spark,2019/09/06,Los Angeles Gladiators,Hangzhou Spark,61.33333333333333,80.99999999999999,2019
30152,5,Lijiang Tower,Hangzhou Spark,2019/09/06,Los Angeles Gladiators,Hangzhou Spark,77.66666666666666,66.66666666666666,2019
30153,1,Busan,New York Excelsior,2019/09/06,London Spitfire,New York Excelsior,44.0,66.66666666666666,2019
30153,5,Ilios,New York Excelsior,2019/09/07,London Spitfire,New York Excelsior,50.33333333333333,66.66666666666666,2019
30154,1,Busan,Atlanta Reign,2019/09/07,Atlanta Reign,San Francisco Shock,92.66666666666666,78.33333333333331,2019
30154,5,Lijiang Tower,Atlanta Reign,2019/09/07,Atlanta Reign,San Francisco Shock,66.66666666666666,45.666666666666664,2019
30155,1,Busan,Vancouver Titans,2019/09/08,Los Angeles Gladiators,Vancouver Titans,56.0,66.66666666666666,2019
30155,5,Lijiang Tower,Vancouver Titans,2019/09/08,Los Angeles Gladiators,Vancouver Titans,65.0,90.66666666666666,2019
30156,1,Lijiang Tower,Vancouver Titans,2019/09/13,New York Excelsior,Vancouver Titans,30.666666666666664,66.66666666666666,2019
30156,5,Busan,Vancouver Titans,2019/09/14,New York Excelsior,Vancouver Titans,10.666666666666666,66.66666666666666,2019
30157,1,Lijiang Tower,San Francisco Shock,2019/09/29,San Francisco Shock,Vancouver Titans,66.66666666666666,42.66666666666666,2019
30158,1,Lijiang Tower,San Francisco Shock,2019/09/15,San Francisco Shock,New York Excelsior,82.66666666666666,45.33333333333333,2019
30159,1,Busan,San Francisco Shock,2019/09/13,Los Angeles Gladiators,San Francisco Shock,36.33333333333333,66.66666666666666,2019
30160,1,Busan,San Francisco Shock,2019/09/14,Hangzhou Spark,San Francisco Shock,81.99999999999999,82.66666666666666,2019
30161,1,Busan,Hangzhou Spark,2019/09/08,Seoul Dynasty,Hangzhou Spark,33.0,66.66666666666666,2019
30161,5,Lijiang Tower,Hangzhou Spark,2019/09/08,Seoul Dynasty,Hangzhou Spark,0.0,66.66666666666666,2019
30162,1,Busan,Hangzhou Spark,2019/09/12,Atlanta Reign,Hangzhou Spark,28.0,66.66666666666666,2019
30163,1,Busan,New York Excelsior,2019/09/08,Atlanta Reign,New York Excelsior,88.33333333333333,97.33333333333331,2019
30163,5,Lijiang Tower,Atlanta Reign,2019/09/08,Atlanta Reign,New York Excelsior,66.66666666666666,66.0,2019
30164,1,Busan,San Francisco Shock,2019/09/08,London Spitfire,San Francisco Shock,94.0,94.33333333333331,2019
30172,1,Ilios,Guangzhou Charge,2019/08/31,Chengdu Hunters,Guangzhou Charge,99.33333333333333,83.99999999999999,2019
30172,5,Lijiang Tower,Guangzhou Charge,2019/08/31,Chengdu Hunters,Guangzhou Charge,0.0,66.66666666666666,2019
30173,1,Busan,Shanghai Dragons,2019/08/31,Shanghai Dragons,Philadelphia Fusion,99.66666666666666,33.33333333333333,2019
30173,5,Lijiang Tower,Shanghai Dragons,2019/08/31,Shanghai Dragons,Philadelphia Fusion,66.66666666666666,99.33333333333333,2019
30175,1,Busan,London Spitfire,2019/08/31,Shanghai Dragons,London Spitfire,45.666666666666664,66.66666666666666,2019
30175,5,Lijiang Tower,Shanghai Dragons,2019/08/31,Shanghai Dragons,London Spitfire,99.66666666666666,65.0,2019
30175,8,Ilios,London Spitfire,2019/08/31,Shanghai Dragons,London Spitfire,79.33333333333333,99.66666666666666,2019
30176,1,Busan,Seoul Dynasty,2019/08/31,Guangzhou Charge,Seoul Dynasty,90.66666666666666,99.66666666666666,2019
30176,5,Lijiang Tower,Seoul Dynasty,2019/09/01,Guangzhou Charge,Seoul Dynasty,28.666666666666664,66.66666666666666,2019
30991,1,Lijiang Tower,Paris Eternal,2020/02/08,Toronto Defiant,Paris Eternal,16.666666666666664,66.66666666666666,2020
30992,1,Lijiang Tower,London Spitfire,2020/02/08,London Spitfire,New York Excelsior,66.66666666666666,66.0,2020
30993,1,Nepal,Los Angeles Gladiators,2020/02/08,Los Angeles Gladiators,Vancouver Titans,66.66666666666666,66.33333333333333,2020
30993,5,Lijiang Tower,Vancouver Titans,2020/02/08,Los Angeles Gladiators,Vancouver Titans,33.0,66.66666666666666,2020
30994,1,Lijiang Tower,Dallas Fuel,2020/02/09,Los Angeles Valiant,Dallas Fuel,79.99999999999999,99.66666666666666,2020
30995,1,Nepal,Paris Eternal,2020/02/09,London Spitfire,Paris Eternal,13.666666666666666,66.66666666666666,2020
30996,1,Oasis,New York Excelsior,2020/02/09,Boston Uprising,New York Excelsior,46.33333333333333,66.66666666666666,2020
30997,1,Lijiang Tower,Vancouver Titans,2020/02/09,Los Angeles Valiant,Vancouver Titans,46.33333333333333,66.66666666666666,2020
30998,1,Oasis,San Francisco Shock,2020/02/10,San Francisco Shock,Dallas Fuel,99.66666666666666,82.66666666666666,2020
31000,1,Nepal,Chengdu Hunters,2020/03/29,Chengdu Hunters,Shanghai Dragons,66.66666666666666,65.33333333333333,2020
31001,1,Busan,Florida Mayhem,2020/02/15,Florida Mayhem,Houston Outlaws,66.66666666666666,30.0,2020
31002,1,Nepal,Philadelphia Fusion,2020/02/15,Washington Justice,Philadelphia Fusion,99.33333333333333,99.66666666666666,2020
31003,1,Ilios,Chengdu Hunters,2020/03/28,Chengdu Hunters,Hangzhou Spark,99.66666666666666,99.33333333333333,2020
31003,5,Oasis,Hangzhou Spark,2020/03/28,Chengdu Hunters,Hangzhou Spark,92.99999999999999,66.66666666666666,2020
31005,1,Lijiang Tower,Washington Justice,2020/02/16,Washington Justice,Houston Outlaws,66.66666666666666,42.666666666666664,2020
31006,1,Lijiang Tower,Philadelphia Fusion,2020/02/16,Florida Mayhem,Philadelphia Fusion,83.33333333333333,66.66666666666666,2020
31010,1,Busan,Philadelphia Fusion,2020/02/22,New York Excelsior,Philadelphia Fusion,37.33333333333333,83.66666666666666,2020
31011,1,Ilios,Boston Uprising,2020/02/22,Boston Uprising,Houston Outlaws,66.66666666666666,58.0,2020
31011,5,Oasis,Houston Outlaws,2020/02/22,Boston Uprising,Houston Outlaws,41.0,66.66666666666666,2020
31011,6,Nepal,Houston Outlaws,2020/02/22,Boston Uprising,Houston Outlaws,53.33333333333332,91.33333333333331,2020
31011,7,Lijiang Tower,Boston Uprising,2020/02/23,Boston Uprising,Houston Outlaws,66.66666666666666,53.0,2020
31012,1,Ilios,Paris Eternal,2020/02/23,Paris Eternal,Washington Justice,93.66666666666666,99.33333333333333,2020
31016,1,Ilios,New York Excelsior,2020/02/23,New York Excelsior,Houston Outlaws,66.66666666666666,40.666666666666664,2020
31017,1,Oasis,Philadelphia Fusion,2020/02/23,Toronto Defiant,Philadelphia Fusion,0.0,66.66666666666666,2020
31017,5,Nepal,Philadelphia Fusion,2020/02/23,Toronto Defiant,Philadelphia Fusion,66.0,66.66666666666666,2020
31018,1,Oasis,Washington Justice,2020/02/24,London Spitfire,Washington Justice,66.0,66.66666666666666,2020
31018,5,Nepal,London Spitfire,2020/02/24,London Spitfire,Washington Justice,88.66666666666666,99.33333333333333,2020
31023,1,Ilios,New York Excelsior,2020/02/29,New York Excelsior,Florida Mayhem,66.66666666666666,19.0,2020
31024,1,Nepal,Atlanta Reign,2020/02/29,Toronto Defiant,Atlanta Reign,38.666666666666664,66.66666666666666,2020
31025,1,Busan,London Spitfire,2020/02/29,London Spitfire,Houston Outlaws,66.66666666666666,44.0,2020
31025,5,Ilios,London Spitfire,2020/03/01,London Spitfire,Houston Outlaws,99.66666666666666,57.66666666666666,2020
31029,1,Lijiang Tower,Philadelphia Fusion,2020/03/01,Boston Uprising,Philadelphia Fusion,47.33333333333333,66.66666666666666,2020
31030,1,Busan,Paris Eternal,2020/03/01,Paris Eternal,Atlanta Reign,94.33333333333331,95.99999999999999,2020
31031,1,Ilios,Florida Mayhem,2020/03/01,London Spitfire,Florida Mayhem,99.33333333333333,94.66666666666666,2020
31031,5,Oasis,London Spitfire,2020/03/01,London Spitfire,Florida Mayhem,66.66666666666666,58.666666666666664,2020
31032,1,Nepal,Toronto Defiant,2020/03/01,Toronto Defiant,Houston Outlaws,99.66666666666666,54.66666666666666,2020
31036,1,Busan,Toronto Defiant,2020/03/07,Toronto Defiant,Florida Mayhem,66.66666666666666,99.33333333333333,2020
31037,1,Oasis,Houston Outlaws,2020/03/07,Paris Eternal,Houston Outlaws,85.33333333333333,79.66666666666666,2020
31038,1,Busan,Boston Uprising,2020/03/07,Boston Uprising,Washington Justice,66.66666666666666,23.666666666666664,2020
31042,1,Ilios,Paris Eternal,2020/03/08,Paris Eternal,Philadelphia Fusion,66.66666666666666,43.666666666666664,2020
31042,5,Oasis,Paris Eternal,2020/03/08,Paris Eternal,Philadelphia Fusion,86.99999999999999,66.33333333333333,2020
31043,1,Oasis,Atlanta Reign,2020/03/08,Boston Uprising,Atlanta Reign,15.0,66.66666666666666,2020
31044,1,Nepal,Washington Justice,2020/03/08,New York Excelsior,Washington Justice,56.666666666666664,66.66666666666666,2020
31054,1,Lijiang Tower,Toronto Defiant,2020/04/04,Toronto Defiant,Washington Justice,66.66666666666666,17.0,2020
31058,1,Oasis,Guangzhou Charge,2020/03/29,Hangzhou Spark,Guangzhou Charge,54.666666666666664,66.66666666666666,2020
31058,5,Nepal,Guangzhou Charge,2020/03/29,Hangzhou Spark,Guangzhou Charge,60.666666666666664,95.99999999999999,2020
31059,1,Busan,Philadelphia Fusion,2020/04/05,Philadelphia Fusion,Washington Justice,86.33333333333331,79.33333333333333,2020
31060,1,Busan,Atlanta Reign,2020/03/29,Florida Mayhem,Atlanta Reign,35.99999999999999,99.66666666666666,2020
31064,1,Busan,Philadelphia Fusion,2020/04/12,Philadelphia Fusion,Atlanta Reign,66.66666666666666,66.33333333333333,2020
31064,5,Ilios,Philadelphia Fusion,2020/04/12,Philadelphia Fusion,Atlanta Reign,66.66666666666666,55.99999999999999,2020
31066,1,Busan,Toronto Defiant,2020/03/28,Toronto Defiant,Boston Uprising,66.66666666666666,32.666666666666664,2020
31071,1,Oasis,Los Angeles Gladiators,2020/04/04,Los Angeles Gladiators,Dallas Fuel,67.0,66.0,2020
31073,1,Nepal,Houston Outlaws,2020/04/05,Houston Outlaws,Paris Eternal,66.66666666666666,62.0,2020
31087,1,Lijiang Tower,Houston Outlaws,2020/04/11,Houston Outlaws,Boston Uprising,66.66666666666666,53.0,2020
31093,1,Nepal,Toronto Defiant,2020/04/12,Houston Outlaws,Toronto Defiant,25.666666666666664,66.66666666666666,2020
31093,5,Lijiang Tower,Houston Outlaws,2020/04/12,Houston Outlaws,Toronto Defiant,66.66666666666666,44.666666666666664,2020
31094,1,Ilios,Paris Eternal,2020/04/11,Philadelphia Fusion,Paris Eternal,83.66666666666666,99.66666666666666,2020
31094,5,Oasis,Philadelphia Fusion,2020/04/11,Philadelphia Fusion,Paris Eternal,66.66666666666666,49.33333333333333,2020
32804,1,Nepal,San Francisco Shock,2020/04/04,Los Angeles Valiant,San Francisco Shock,32.0,66.66666666666666,2020
32811,1,Nepal,Shanghai Dragons,2020/03/28,Guangzhou Charge,Shanghai Dragons,83.66666666666666,66.66666666666666,2020
32813,1,Ilios,Los Angeles Gladiators,2020/03/28,San Francisco Shock,Los Angeles Gladiators,52.33333333333333,66.66666666666666,2020
32813,5,Oasis,Los Angeles Gladiators,2020/03/29,San Francisco Shock,Los Angeles Gladiators,26.999999999999996,66.66666666666666,2020
32814,1,Busan,Los Angeles Valiant,2020/03/29,Los Angeles Valiant,San Francisco Shock,89.33333333333331,82.99999999999999,2020
32817,1,Ilios,Los Angeles Valiant,2020/04/05,Dallas Fuel,Los Angeles Valiant,30.333333333333332,66.66666666666666,2020
32817,5,Oasis,Dallas Fuel,2020/04/06,Dallas Fuel,Los Angeles Valiant,66.66666666666666,33.0,2020
32822,1,Ilios,Dallas Fuel,2020/04/26,Houston Outlaws,Dallas Fuel,72.33333333333333,66.66666666666666,2020
32822,5,Oasis,Dallas Fuel,2020/04/26,Houston Outlaws,Dallas Fuel,79.66666666666666,80.66666666666666,2020
32823,1,Nepal,Florida Mayhem,2020/04/26,Florida Mayhem,Boston Uprising,66.66666666666666,8.666666666666666,2020
32824,1,Busan,New York Excelsior,2020/04/26,Guangzhou Charge,New York Excelsior,33.0,66.66666666666666,2020
32825,1,Oasis,Shanghai Dragons,2020/04/26,Shanghai Dragons,Seoul Dynasty,66.66666666666666,33.33333333333333,2020
32826,1,Lijiang Tower,Chengdu Hunters,2020/04/26,Hangzhou Spark,Chengdu Hunters,48.66666666666666,95.66666666666666,2020
32827,1,Ilios,San Francisco Shock,2020/04/25,San Francisco Shock,Los Angeles Valiant,66.66666666666666,10.666666666666666,2020
32828,1,Nepal,Philadelphia Fusion,2020/04/25,Atlanta Reign,Philadelphia Fusion,32.666666666666664,66.66666666666666,2020
32829,1,Oasis,New York Excelsior,2020/04/25,New York Excelsior,Chengdu Hunters,66.66666666666666,56.0,2020
32831,1,Lijiang Tower,Shanghai Dragons,2020/04/25,Guangzhou Charge,Shanghai Dragons,66.33333333333333,76.66666666666666,2020
32832,1,Busan,Shanghai Dragons,2020/04/06,Chengdu Hunters,Shanghai Dragons,17.0,66.66666666666666,2020
32833,1,Oasis,Hangzhou Spark,2020/04/06,Guangzhou Charge,Hangzhou Spark,80.99999999999999,77.99999999999999,2020
32833,5,Nepal,Hangzhou Spark,2020/04/06,Guangzhou Charge,Hangzhou Spark,53.0,66.66666666666666,2020
32841,1,Ilios,San Francisco Shock,2020/04/13,San Francisco Shock,Los Angeles Gladiators,85.33333333333331,66.33333333333333,2020
32842,1,Busan,Seoul Dynasty,2020/04/25,Seoul Dynasty,Hangzhou Spark,66.66666666666666,38.666666666666664,2020
32843,1,Oasis,Shanghai Dragons,2020/04/19,Chengdu Hunters,Shanghai Dragons,52.0,66.66666666666666,2020
32844,1,Lijiang Tower,Guangzhou Charge,2020/04/19,Guangzhou Charge,Hangzhou Spark,66.66666666666666,96.0,2020
32845,1,Busan,Shanghai Dragons,2020/04/18,Shanghai Dragons,Hangzhou Spark,88.99999999999999,36.666666666666664,2020
32851,1,Lijiang Tower,Chengdu Hunters,2020/04/18,Chengdu Hunters,Guangzhou Charge,66.66666666666666,38.33333333333333,2020
32852,1,Ilios,Shanghai Dragons,2020/04/12,Shanghai Dragons,Guangzhou Charge,97.99999999999999,91.66666666666666,2020
32853,1,Lijiang Tower,Dallas Fuel,2020/04/18,Dallas Fuel,San Francisco Shock,80.66666666666666,66.33333333333333,2020
32853,5,Busan,San Francisco Shock,2020/04/18,Dallas Fuel,San Francisco Shock,60.999999999999986,99.66666666666666,2020
32854,1,Nepal,Hangzhou Spark,2020/04/11,Hangzhou Spark,Chengdu Hunters,66.66666666666666,21.333333333333332,2020
32855,1,Ilios,Boston Uprising,2020/04/18,Boston Uprising,Toronto Defiant,92.33333333333331,62.66666666666666,2020
32856,1,Oasis,Florida Mayhem,2020/04/17,Florida Mayhem,Paris Eternal,66.66666666666666,19.333333333333332,2020
32857,1,Nepal,Seoul Dynasty,2020/03/29,Seoul Dynasty,Los Angeles Gladiators,88.99999999999999,49.99999999999999,2020
32861,1,Busan,Los Angeles Gladiators,2020/04/17,Los Angeles Gladiators,Los Angeles Valiant,92.99999999999999,72.33333333333333,2020
32861,5,Ilios,Los Angeles Gladiators,2020/04/17,Los Angeles Gladiators,Los Angeles Valiant,66.66666666666666,51.666666666666664,2020
32862,1,Ilios,Atlanta Reign,2020/04/16,Atlanta Reign,Washington Justice,66.66666666666666,55.0,2020
32863,1,Busan,Guangzhou Charge,2020/04/05,Chengdu Hunters,Guangzhou Charge,44.666666666666664,66.66666666666666,2020
32863,5,Ilios,Guangzhou Charge,2020/04/05,Chengdu Hunters,Guangzhou Charge,99.33333333333333,88.99999999999999,2020
32864,1,Ilios,Shanghai Dragons,2020/04/05,Shanghai Dragons,Hangzhou Spark,99.66666666666666,87.33333333333331,2020
33021,1,Nepal,Seoul Dynasty,2020/03/28,Los Angeles Valiant,Seoul Dynasty,48.666666666666664,66.66666666666666,2020
33022,1,Nepal,Guangzhou Charge,2020/04/11,Vancouver Titans,Guangzhou Charge,66.33333333333333,99.66666666666666,2020
33071,1,Ilios,Dallas Fuel,2020/04/11,Washington Justice,Dallas Fuel,34.666666666666664,66.66666666666666,2020
33081,1,Busan,Vancouver Titans,2020/04/12,Chengdu Hunters,Vancouver Titans,57.33333333333333,66.66666666666666,2020
34128,1,Ilios,Hangzhou Spark,2020/05/17,Hangzhou Spark,London Spitfire,66.66666666666666,5.333333333333333,2020
34129,1,Ilios,Guangzhou Charge,2020/05/17,Guangzhou Charge,Chengdu Hunters,66.66666666666666,37.333333333333336,2020
34129,5,Oasis,Guangzhou Charge,2020/05/17,Guangzhou Charge,Chengdu Hunters,66.66666666666666,33.0,2020
34130,1,Nepal,Shanghai Dragons,2020/05/10,Hangzhou Spark,Shanghai Dragons,15.666666666666666,66.66666666666666,2020
34189,1,Oasis,Los Angeles Valiant,2020/05/10,Los Angeles Valiant,Boston Uprising,66.66666666666666,52.0,2020
34190,1,Lijiang Tower,Florida Mayhem,2020/05/16,Florida Mayhem,Washington Justice,66.66666666666666,2.333333333333333,2020
34191,1,Busan,Houston Outlaws,2020/05/16,Vancouver Titans,Houston Outlaws,29.666666666666664,66.66666666666666,2020
34192,1,Busan,Hangzhou Spark,2020/05/16,New York Excelsior,Hangzhou Spark,38.666666666666664,66.66666666666666,2020
34193,1,Oasis,Shanghai Dragons,2020/05/16,London Spitfire,Shanghai Dragons,45.666666666666664,66.66666666666666,2020
34194,1,Nepal,Chengdu Hunters,2020/05/16,Seoul Dynasty,Chengdu Hunters,92.33333333333333,80.99999999999999,2020
34195,1,Ilios,Florida Mayhem,2020/05/10,Florida Mayhem,Vancouver Titans,66.66666666666666,33.0,2020
34196,1,Oasis,Toronto Defiant,2020/05/10,Toronto Defiant,San Francisco Shock,85.99999999999999,80.66666666666666,2020
34197,1,Busan,Philadelphia Fusion,2020/05/10,Dallas Fuel,Philadelphia Fusion,99.33333333333333,98.99999999999999,2020
34198,1,Oasis,Guangzhou Charge,2020/05/10,London Spitfire,Guangzhou Charge,58.0,66.66666666666666,2020
34201,1,Oasis,Atlanta Reign,2020/05/09,Houston Outlaws,Atlanta Reign,48.666666666666664,66.66666666666666,2020
34202,1,Busan,Los Angeles Valiant,2020/05/17,Toronto Defiant,Los Angeles Valiant,66.0,66.66666666666666,2020
34202,5,Ilios,Los Angeles Valiant,2020/05/17,Toronto Defiant,Los Angeles Valiant,66.0,66.66666666666666,2020
34211,1,Busan,Washington Justice,2020/05/09,Washington Justice,Vancouver Titans,99.66666666666666,93.66666666666666,2020
34221,1,Oasis,Los Angeles Gladiators,2020/05/09,Paris Eternal,Los Angeles Gladiators,0.0,66.66666666666666,2020
34222,1,Nepal,Guangzhou Charge,2020/05/09,Guangzhou Charge,New York Excelsior,66.66666666666666,51.666666666666664,2020
34223,1,Lijiang Tower,London Spitfire,2020/05/09,Chengdu Hunters,London Spitfire,61.33333333333333,90.99999999999999,2020
34224,1,Lijiang Tower,Shanghai Dragons,2020/05/09,Shanghai Dragons,Seoul Dynasty,67.0,33.0,2020
34224,5,Busan,Seoul Dynasty,2020/05/09,Shanghai Dragons,Seoul Dynasty,74.66666666666666,66.66666666666666,2020
34225,1,Lijiang Tower,Toronto Defiant,2020/05/03,Toronto Defiant,Los Angeles Gladiators,66.66666666666666,66.0,2020
34226,1,Busan,Florida Mayhem,2020/05/03,Florida Mayhem,Boston Uprising,66.66666666666666,24.333333333333332,2020
